#Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date
"Acanthodactylus schmidti","Eukaryota;Animals;Reptiles","","","PRJNA790385",0.016943,43.1388,"mitochondrion","NC_059782.1/MW496124.1",13,"2022-01-04T00:00:00Z"
"Acanthogobius hasta","Eukaryota;Animals;Fishes","","","PRJNA12556",0.016663,45.46,"mitochondrion","NC_006131.1/AY486321.1",13,"2004-08-11T00:00:00Z"
"Acanthopagrus latus","Eukaryota;Animals;Fishes","","","PRJNA747509",0.016635,44.7851,"mitochondrion","NC_056780.1/MN909968.1",13,"2021-08-31T00:00:00Z"
"Acanthopagrus schlegelii","Eukaryota;Animals;Fishes","","","PRJNA174506",0.016649,44.0927,"mitochondrion","NC_018553.1/JQ746035.1",13,"2012-09-10T00:00:00Z"
"Acanthopagrus schlegelii x Pagrus major","Eukaryota;Animals;Fishes","","","PRJNA524617",0.016649,44.0987,"mitochondrion","NC_040957.1/MK112875.1",13,"2019-02-27T00:00:00Z"
"Acanthopsyche nigraplaga","Eukaryota;Animals;Insects","","","PRJNA760225",0.015704,20.0522,"mitochondrion","NC_057469.1/MT883999.1",13,"2021-09-09T00:00:00Z"
"Acanthorhynchus tenuirostris","Eukaryota;Animals;Birds","","","PRJNA680056",0.016614,46.9905,"mitochondrion","NC_051552.1/MT457824.1",13,"2020-11-22T00:00:00Z"
"Acanthoscelides obtectus","Eukaryota;Animals;Insects","","","PRJNA400934",0.01613,23.602,"mitochondrion","NC_035677.1/KX825864.1",13,"2017-08-31T00:00:00Z"
"Acanthosoma haemorrhoidale","Eukaryota;Animals;Insects","","SAMEA8563710","PRJEB50843",0.018923,24.2245,"mitochondrion","MT:OV884016.1",0,"2022-02-12T00:00:00Z"
"Acanthurus leucosternon","Eukaryota;Animals;Fishes","","","PRJNA20813",0.016434,44.3349,"mitochondrion","NC_009830.1/EU136032.1",13,"2007-09-19T00:00:00Z"
"Acanthurus lineatus","Eukaryota;Animals;Fishes","","","PRJNA28015",0.016532,43.57,"mitochondrion","NC_010108.2/EU273284.2",13,"2007-12-05T00:00:00Z"
"Acantopsis choirorhynchos","Eukaryota;Animals;Fishes","","","PRJNA18433",0.0166,43.4036,"mitochondrion","NC_008669.1/AB242161.1",13,"2006-12-12T00:00:00Z"
"Acasta sulcata","Eukaryota;Animals;Other Animals","","","PRJNA311809",0.015326,27.5936,"mitochondrion","NC_029168.1/KJ754818.1",13,"2016-02-12T00:00:00Z"
"Accipiter gentilis","Eukaryota;Animals;Birds","","","PRJNA33511",0.018266,44.1147,"mitochondrion","NC_011818.1/AP010797.1",13,"2009-01-05T00:00:00Z"
"Accipiter gentilis","Eukaryota;Animals;Birds","","SAMEA8235650","PRJEB50702",0.016558,44.1962,"mitochondrion","MT:OV839400.1",0,"2022-02-09T00:00:00Z"
"Accipiter nisus","Eukaryota;Animals;Birds","","","PRJNA267389",0.018647,43.0364,"mitochondrion","NC_025580.1/KM360148.1",13,"2014-11-14T00:00:00Z"
"Accipiter trivirgatus","Eukaryota;Animals;Birds","","","PRJNA595247",0.018454,44.4402,"mitochondrion","NC_045364.1/MK953813.1",13,"2019-12-12T00:00:00Z"
"Accipiter virgatus","Eukaryota;Animals;Birds","","","PRJNA272013",0.017952,45.0479,"mitochondrion","NC_026082.1/KJ699124.1",13,"2015-01-10T00:00:00Z"
"Acentrogobius caninus","Eukaryota;Animals;Fishes","","","PRJNA527528",0.016614,45.9673,"mitochondrion","NC_041193.1/MH678615.1",13,"2019-03-18T00:00:00Z"
"Acentrogobius chlorostigmatoides","Eukaryota;Animals;Fishes","","","PRJNA190148",0.017098,44.6485,"mitochondrion","NC_020346.1/KC196074.1",13,"2013-02-25T00:00:00Z"
"Acentrogobius pflaumii","Eukaryota;Animals;Fishes","","","PRJNA168399",0.016515,47.6597,"mitochondrion","NC_018064.1/JX029961.1",13,"2012-06-13T00:00:00Z"
"Acerella muscorum","Eukaryota;Animals;Insects","","","PRJNA278557",0.015018,18.7042,"mitochondrion","NC_026675.1/KJ101608.1",13,"2015-03-17T00:00:00Z"
"Acerentomon microrhinus","Eukaryota;Animals;Insects","","","PRJNA278552",0.015213,28.6005,"mitochondrion","NC_026666.1/JQ728012.1",13,"2015-03-17T00:00:00Z"
"Aceros waldeni","Eukaryota;Animals;Birds","","","PRJNA62581",0.021657,44.9831,"mitochondrion","NC_015085.1/HQ834450.1",14,"2011-02-07T00:00:00Z"
"Acestrorhynchus sp. NM-2010","Eukaryota;Animals;Fishes","","","PRJNA68779",0.016758,42.7199,"mitochondrion","NC_015755.1/AP011981.1",13,"2011-07-06T00:00:00Z"
"Acetes chinensis","Eukaryota;Animals;Other Animals","","","PRJNA158445",0.01574,29.371,"mitochondrion","NC_017600.1/JN689221.1",13,"2012-04-11T00:00:00Z"
"Achalinus meiguensis","Eukaryota;Animals;Reptiles","","","PRJNA32743",0.017239,45.6697,"mitochondrion","NC_011576.1/FJ424614.1",13,"2008-11-14T00:00:00Z"
"Achalinus rufescens","Eukaryota;Animals;Reptiles","","","PRJNA356582",0.017339,42.6841,"mitochondrion","NC_032085.1/KT897595.1",13,"2016-12-07T00:00:00Z"
"Achalinus spinalis","Eukaryota;Animals;Reptiles","","","PRJNA356561",0.017165,44.3227,"mitochondrion","NC_032084.1/KT897594.1",13,"2016-12-07T00:00:00Z"
"Achatinella mustelina","Eukaryota;Animals;Other Animals","","","PRJNA321903",0.016323,19.9289,"mitochondrion","NC_030190.1/KU525108.1",13,"2016-05-19T00:00:00Z"
"Acheilognathus barbatus","Eukaryota;Animals;Fishes","","","PRJNA281905",0.01677,44.025,"mitochondrion","NC_026872.1/KP067832.1",13,"2015-04-22T00:00:00Z"
"Acheilognathus chankaensis","Eukaryota;Animals;Fishes","","","PRJNA232226",0.016774,42.3513,"mitochondrion","NC_023101.1/KF695385.1",13,"2013-12-19T00:00:00Z"
"Acheilognathus gracilis","Eukaryota;Animals;Fishes","","","PRJNA302509",0.016988,43.101,"mitochondrion","NC_028416.1/KT591478.1",13,"2015-11-17T00:00:00Z"
"Acheilognathus intermedia","Eukaryota;Animals;Fishes","","","PRJNA43041",0.01661,45.5689,"mitochondrion","NC_013705.1/EF483933.1",13,"2010-01-05T00:00:00Z"
"Acheilognathus macropterus","Eukaryota;Animals;Fishes","","","PRJNA43051",0.016774,42.6493,"mitochondrion","NC_013711.1/EF483935.1",13,"2010-01-05T00:00:00Z"
"Acheilognathus majusculus","Eukaryota;Animals;Fishes","","","PRJNA306309",0.017155,43.1478,"mitochondrion","NC_028736.1/LC006056.1",13,"2015-12-17T00:00:00Z"
"Acheilognathus meridianus","Eukaryota;Animals;Fishes","","","PRJNA344267",0.016563,42.118,"mitochondrion","NC_031152.1/KT692966.1",13,"2016-09-23T00:00:00Z"
"Acheilognathus omeiensis","Eukaryota;Animals;Fishes","","","PRJNA453234",0.016774,43.3111,"mitochondrion","NC_037404.1/MG783572.1",13,"2018-04-24T00:00:00Z"
"Acheilognathus rhombeus","Eukaryota;Animals;Fishes","","","PRJNA302510",0.01678,43.1108,"mitochondrion","NC_028433.1/KT601094.1",13,"2015-11-17T00:00:00Z"
"Acheilognathus signifer","Eukaryota;Animals;Fishes","","","PRJNA43037",0.016566,45.3761,"mitochondrion","NC_013702.1/EF483930.1",13,"2010-01-05T00:00:00Z"
"Acheilognathus somjinensis","Eukaryota;Animals;Fishes","","","PRJNA61743",0.016569,44.5772,"mitochondrion","NC_014882.1/FJ515921.1",13,"2011-01-07T00:00:00Z"
"Acheilognathus tonkinensis","Eukaryota;Animals;Fishes","","","PRJNA546321",0.016767,43.514,"mitochondrion","NC_042407.1/MH261370.1",13,"2019-06-06T00:00:00Z"
"Acheilognathus typus","Eukaryota;Animals;Fishes","","","PRJNA18389",0.016778,43.0325,"mitochondrion","NC_008668.1/AB239602.1",13,"2006-12-12T00:00:00Z"
"Acheilognathus yamatsutae","Eukaryota;Animals;Fishes","","","PRJNA43053",0.016703,43.3216,"mitochondrion","NC_013712.1/EF483936.1",13,"2010-01-05T00:00:00Z"
"Achirus lineatus","Eukaryota;Animals;Fishes","","","PRJNA241224",0.016577,45.9492,"mitochondrion","NC_023768.1/JQ639067.1",13,"2014-03-13T00:00:00Z"
"Acholotermes chirotus","Eukaryota;Animals;Insects","","","PRJNA378079",0.01495,33.9398,"mitochondrion","NC_034135.1/KY224688.1",13,"2017-03-05T00:00:00Z"
"Aciculitermes aciculatus","Eukaryota;Animals;Insects","","","PRJNA378078",0.01495,31.2508,"mitochondrion","NC_034089.1/KY224548.1",13,"2017-03-05T00:00:00Z"
"Aciculitermes maymyoensis","Eukaryota;Animals;Insects","","","PRJNA378012",0.01495,33.0033,"mitochondrion","NC_034107.1/KY224601.1",13,"2017-03-05T00:00:00Z"
"Acidiella diversa","Eukaryota;Animals;Insects","","","PRJNA707733",0.015531,21.9561,"mitochondrion","NC_053982.1/MT679543.1",13,"2021-03-26T00:00:00Z"
"Acidnotermes praus","Eukaryota;Animals;Insects","","","PRJNA378077",0.014913,34.0777,"mitochondrion","NC_034122.1/KY224646.1",13,"2017-03-05T00:00:00Z"
"Acinonyx jubatus","Eukaryota;Animals;Mammals","Rico","","PRJNA504297",0.017047,39.3735,"mitochondrion","MT:NC_005212.1/",13,"2003-11-17T00:00:00Z"
"Acipenser baerii","Eukaryota;Animals;Fishes","","","PRJNA158451",0.016763,45.3379,"mitochondrion","NC_017603.1/JQ045341.1",13,"2012-04-11T00:00:00Z"
"Acipenser brevirostrum","Eukaryota;Animals;Fishes","","","PRJNA359981",0.01668,45.5396,"mitochondrion","NC_032715.1/",13,"2017-01-05T00:00:00Z"
"Acipenser dabryanus","Eukaryota;Animals;Fishes","","","PRJNA12216",0.016438,46.1005,"mitochondrion","NC_005451.1/AY510085.1",13,"2004-02-19T00:00:00Z"
"Acipenser dabryanus x Acipenser schrenckii","Eukaryota;Animals;Fishes","","","PRJNA421522",0.016439,46.0734,"mitochondrion","NC_036420.1/MF958972.1",13,"2017-12-07T00:00:00Z"
"Acipenser fulvescens","Eukaryota;Animals;Fishes","","","PRJNA325968",0.016542,45.8167,"mitochondrion","NC_030325.1/",13,"2016-06-17T00:00:00Z"
"Acipenser gueldenstaedtii","Eukaryota;Animals;Fishes","","","PRJNA37675",0.016594,45.5647,"mitochondrion","NC_012576.1/FJ392605.1",13,"2009-04-20T00:00:00Z"
"Acipenser gueldenstaedtii x Acipenser baerii","Eukaryota;Animals;Fishes","","","PRJNA430673",0.016594,45.5044,"mitochondrion","NC_036675.1/KY231189.1",13,"2018-01-18T00:00:00Z"
"Acipenser medirostris","Eukaryota;Animals;Fishes","","","PRJNA302511",0.016611,45.4699,"mitochondrion","NC_028405.1/KM591217.1",13,"2015-11-17T00:00:00Z"
"Acipenser mikadoi","Eukaryota;Animals;Fishes","","","PRJNA344261",0.01661,45.4786,"mitochondrion","NC_031188.1/KX276658.1",13,"2016-09-23T00:00:00Z"
"Acipenser nudiventris","Eukaryota;Animals;Fishes","","","PRJNA325960",0.016543,46.0134,"mitochondrion","NC_030344.1/KU321568.1",13,"2016-06-17T00:00:00Z"
"Acipenser oxyrinchus","Eukaryota;Animals;Fishes","","","PRJNA301286",0.016565,45.6263,"mitochondrion","NC_028290.1/KP013103.1",13,"2015-11-05T00:00:00Z"
"Acipenser ruthenus","Eukaryota;Animals;Fishes","Gen_M01","","PRJNA635364",0.01679,45.2412,"mitochondrion","MT:NC_022453.1/",13,"2013-09-26T00:00:00Z"
"Acipenser schrenckii","Eukaryota;Animals;Fishes","","","PRJNA212620",0.016684,45.8044,"mitochondrion","NC_021757.1/KC905169.1",13,"2013-07-18T00:00:00Z"
"Acipenser schrenckii x Huso dauricus","Eukaryota;Animals;Fishes","","","PRJNA289819",0.016687,45.7662,"mitochondrion","NC_027522.1/KR059905.1",13,"2015-07-14T00:00:00Z"
"Acipenser sinensis","Eukaryota;Animals;Fishes","","","PRJNA37845",0.016682,45.4442,"mitochondrion","NC_012646.1/EU719645.1",13,"2009-05-01T00:00:00Z"
"Acipenser stellatus","Eukaryota;Animals;Fishes","","","PRJNA10652",0.016537,45.9999,"mitochondrion","NC_005795.1/AJ585050.1",13,"2004-03-12T00:00:00Z"
"Acipenser sturio","Eukaryota;Animals;Fishes","","","PRJNA287932",0.016555,45.4545,"mitochondrion","NC_027417.1/KP997216.1",13,"2015-06-24T00:00:00Z"
"Acipenser transmontanus","Eukaryota;Animals;Fishes","","","PRJNA12149",0.016692,45.8363,"mitochondrion","NC_004743.1/AB042837.1",13,"2003-04-23T00:00:00Z"
"Acisoma panorpoides","Eukaryota;Animals;Insects","","","PRJNA550901",0.015742,25.0032,"mitochondrion","NC_042689.1/MH751435.1",13,"2019-06-25T00:00:00Z"
"Acizzia uncatoides","Eukaryota;Animals;Insects","","","PRJNA483579",0.014957,27.2515,"mitochondrion","NC_038146.1/MG989217.1",13,"2018-07-31T00:00:00Z"
"Aclees cribratus","Eukaryota;Animals;Insects","","","PRJNA680153",0.017329,24.1618,"mitochondrion","NC_051548.1/MT501538.1",13,"2020-11-22T00:00:00Z"
"Acleris emargana","Eukaryota;Animals;Insects","","SAMEA7746613","PRJEB49998",0.016351,19.3811,"mitochondrion","MT:OV656865.1",0,"2022-01-21T00:00:00Z"
"Acleris fimbriana","Eukaryota;Animals;Insects","","","PRJNA177310",0.015933,19.0485,"mitochondrion","NC_018754.1/HQ662522.1",13,"2012-10-12T00:00:00Z"
"Acleris sparsana","Eukaryota;Animals;Insects","","SAMEA8603209","PRJEB49397",0.016375,18.4733,"mitochondrion","MT:OV281315.1",0,"2021-12-18T00:00:00Z"
"Acmaeodera sp. NCS-2009","Eukaryota;Animals;Insects","","","PRJNA42315",0.016217,31.5903,"mitochondrion","NC_013580.1/FJ613420.1",13,"2009-12-04T00:00:00Z"
"Acnemia nitidicollis","Eukaryota;Animals;Insects","","","PRJNA661874",0.01695,19.5457,"mitochondrion","NC_050318.1/MT410840.1",13,"2020-09-15T00:00:00Z"
"Acomys cahirinus","Eukaryota;Animals;Mammals","","","PRJNA193797",0.016217,40.6055,"mitochondrion","NC_020758.1/JN571155.1",13,"2013-03-25T00:00:00Z"
"Acosmetura nigrogeniculata","Eukaryota;Animals;Insects","","","PRJNA591506",0.016271,28.812,"mitochondrion","NC_045212.1/MK801775.1",13,"2019-11-25T00:00:00Z"
"Acraea alcinoe","Eukaryota;Animals;Insects","","","PRJNA313607",0.015729,22.8749,"mitochondrion","NC_029511.1/KT371373.1",13,"2016-03-01T00:00:00Z"
"Acraea egina","Eukaryota;Animals;Insects","","","PRJNA313602",0.015405,19.7793,"mitochondrion","NC_029497.1/KT371359.1",13,"2016-03-01T00:00:00Z"
"Acraea poggei","Eukaryota;Animals;Insects","","","PRJNA313606",0.015361,19.9987,"mitochondrion","NC_029504.1/KT371366.1",13,"2016-03-01T00:00:00Z"
"Acraea rogersi","Eukaryota;Animals;Insects","","","PRJNA313636",0.015274,19.2222,"mitochondrion","NC_029503.1/KT371365.1",13,"2016-03-01T00:00:00Z"
"Acraea vestalis","Eukaryota;Animals;Insects","","","PRJNA313622",0.01535,20.3388,"mitochondrion","NC_029513.1/KT371375.1",13,"2016-03-01T00:00:00Z"
"Acraea zetes","Eukaryota;Animals;Insects","","","PRJNA313595",0.015228,18.6696,"mitochondrion","NC_029499.1/KT371361.1",13,"2016-03-01T00:00:00Z"
"Acratocnus ye","Eukaryota;Animals;Mammals","","","PRJNA550750",0.015385,43.7699,"mitochondrion","NC_042752.1/MK903494.1",13,"2019-06-25T00:00:00Z"
"Acreichthys tomentosus","Eukaryota;Animals;Fishes","","","PRJNA33749",0.016446,43.275,"mitochondrion","NC_011950.1/AP009213.1",13,"2009-01-22T00:00:00Z"
"Acrida cinerea","Eukaryota;Animals;Insects","","","PRJNA61709",0.015599,23.931,"mitochondrion","NC_014887.1/GU344100.1",13,"2011-01-06T00:00:00Z"
"Acrida willemsei","Eukaryota;Animals;Insects","","","PRJNA32061",0.015601,23.7805,"mitochondrion","NC_011303.1/EU938372.1",13,"2008-09-30T00:00:00Z"
"Acridotheres cristatellus","Eukaryota;Animals;Birds","","","PRJNA67559",0.01682,47.6576,"mitochondrion","NC_015613.1/JF810423.1",13,"2011-06-01T00:00:00Z"
"Acridotheres tristis","Eukaryota;Animals;Birds","","","PRJNA63363",0.016822,48.0086,"mitochondrion","NC_015195.1/HQ915864.1",13,"2011-03-03T00:00:00Z"
"Acrocephalus orientalis","Eukaryota;Animals;Birds","","","PRJNA615425",0.01796,47.2216,"mitochondrion","NC_046418.1/MG681103.1",13,"2020-03-26T00:00:00Z"
"Acrocephalus scirpaceus","Eukaryota;Animals;Birds","","","PRJNA28237",0.017903,47.9026,"mitochondrion","NC_010227.1/AM889139.1",13,"2008-01-04T00:00:00Z"
"Acrocheilus alutaceus","Eukaryota;Animals;Fishes","","","PRJNA377041",0.016592,44.0574,"mitochondrion","NC_033927.1/AP012086.1",13,"2017-02-27T00:00:00Z"
"Acrochordus granulatus","Eukaryota;Animals;Reptiles","","","PRJNA15652",0.017604,36.3156,"mitochondrion","NC_007400.1/AB177879.1",13,"2005-09-09T00:00:00Z"
"Acroneuria carolinensis","Eukaryota;Animals;Insects","","","PRJNA707877",0.015718,35.4116,"mitochondrion","NC_053852.1/MN969989.1",13,"2021-03-26T00:00:00Z"
"Acroneuria hainana","Eukaryota;Animals;Insects","","","PRJNA272051",0.015804,37.3829,"mitochondrion","NC_026104.1/KM199685.1",13,"2015-01-10T00:00:00Z"
"Acronicta aceris","Eukaryota;Animals;Insects","","SAMEA7701532","PRJEB45450",0.015433,20.6311,"mitochondrion","MT:OU342788.1",0,"2021-07-06T00:00:00Z"
"Acropoma japonicum","Eukaryota;Animals;Fishes","","","PRJNA755030",0.016973,45.5194,"mitochondrion","NC_057224.1/MN251861.1",13,"2021-08-31T00:00:00Z"
"Acropora aspera","Eukaryota;Animals;Other Animals","","","PRJNA229043",0.018479,38.1189,"mitochondrion","NC_022827.1/KF448532.1",13,"2013-11-19T00:00:00Z"
"Acropora digitifera","Eukaryota;Animals;Other Animals","","","PRJNA314803",0.018479,38.1406,"mitochondrion","MT:NC_022830.1/",13,"2013-11-19T00:00:00Z"
"Acropora divaricata","Eukaryota;Animals;Other Animals","","","PRJNA229038",0.018481,38.1527,"mitochondrion","NC_022832.1/KF448537.1",13,"2013-11-19T00:00:00Z"
"Acropora florida","Eukaryota;Animals;Other Animals","","","PRJNA228993",0.018365,38.0506,"mitochondrion","NC_022828.1/KF448533.1",13,"2013-11-19T00:00:00Z"
"Acropora horrida","Eukaryota;Animals;Other Animals","","","PRJNA229011",0.01848,38.2035,"mitochondrion","NC_022825.1/KF448530.1",13,"2013-11-19T00:00:00Z"
"Acropora humilis","Eukaryota;Animals;Other Animals","","","PRJNA229010",0.018479,38.1298,"mitochondrion","NC_022823.1/KF448528.1",13,"2013-11-19T00:00:00Z"
"Acropora hyacinthus","Eukaryota;Animals;Other Animals","","","PRJNA229005",0.018566,38.145,"mitochondrion","NC_022826.1/KF448531.1",13,"2013-11-19T00:00:00Z"
