#Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date
"Abutilon theophrasti","Eukaryota;Plants;Land Plants","","","PRJNA707786",0.160446,36.8866,"chloroplast","NC_053702.1/MT991007.1",84,"2021-03-26T00:00:00Z"
"Acacia acuminata","Eukaryota;Plants;Land Plants","CANB 635365.2","SAMN17254106","PRJNA510265",0.176042,35.4262,"chloroplast","Pltd:CM032337.1",0,"2021-06-24T00:00:00Z"
"Acacia dealbata","Eukaryota;Plants;Land Plants","","","PRJNA390357",0.174217,35.3863,"chloroplast","NC_034985.1/KX852435.1",91,"2017-06-13T00:00:00Z"
"Acacia ligulata","Eukaryota;Plants;Land Plants","","","PRJNA272060",0.174233,35.3745,"chloroplast","NC_026134.2/LN555649.2",89,"2015-01-05T00:00:00Z"
"Acacia ligulata","Eukaryota;Plants;Land Plants","","","PRJNA524540",0.698138,45.0642,"mitochondrion","NC_040998.1/",38,"2019-02-27T00:00:00Z"
"Acacia melanoxylon","Eukaryota;Plants;Land Plants","CANB 792679.2","SAMN17254105","PRJNA510265",0.176274,35.438,"chloroplast","Pltd:CM032338.1",0,"2021-06-24T00:00:00Z"
"Acacia podalyriifolia","Eukaryota;Plants;Land Plants","","","PRJNA628201",0.175589,35.2044,"plastid","NC_047330.1/MN709810.1",90,"2020-04-26T00:00:00Z"
"Acanella arbuscula","Eukaryota;Animals;Other Animals","","","PRJNA30439",0.018616,37.2529,"mitochondrion","NC_011016.2/EF672731.2",14,"2008-06-23T00:00:00Z"
"Acanthacorydalis orientalis","Eukaryota;Animals;Insects","","","PRJNA238088",0.015753,23.2337,"mitochondrion","NC_023462.1/KF840564.1",13,"2014-02-13T00:00:00Z"
"Acanthaluteres brownii","Eukaryota;Animals;Fishes","","","PRJNA33743",0.016441,47.2903,"mitochondrion","NC_011947.1/AP009212.1",13,"2009-01-22T00:00:00Z"
"Acanthaphritis unoorum","Eukaryota;Animals;Fishes","","","PRJNA383179",0.01662,42.864,"mitochondrion","NC_034344.1/AP017452.1",13,"2017-04-17T00:00:00Z"
"Acanthaspis cincticrus","Eukaryota;Animals;Insects","","","PRJNA479056",0.015686,28.0122,"mitochondrion","NC_037735.1/KY069958.1",13,"2018-07-05T00:00:00Z"
"Acanthaspis ruficeps","Eukaryota;Animals;Insects","","","PRJNA453299",0.015846,28.1459,"mitochondrion","NC_037369.1/KX505848.1",13,"2018-04-24T00:00:00Z"
"Acanthaster brevispinus","Eukaryota;Animals;Other Animals","","","PRJNA16358",0.016254,43.6262,"mitochondrion","NC_007789.1/AB231476.1",13,"2006-02-08T00:00:00Z"
"Acanthaster planci","Eukaryota;Animals;Other Animals","","","PRJNA397419",0.016234,43.6615,"mitochondrion","MT:NC_007788.1/",13,"2006-02-08T00:00:00Z"
"Acanthis flammea","Eukaryota;Animals;Birds","","","PRJNA287404",0.01682,45.4875,"mitochondrion","NC_027285.1/KR422696.1",13,"2015-06-18T00:00:00Z"
"Acanthisitta chloris","Eukaryota;Animals;Birds","","","PRJNA672383",0.016935,46.4895,"mitochondrion","NC_051004.1/",13,"2020-10-27T00:00:00Z"
"Acanthisitta chloris","Eukaryota;Animals;Birds","bAcaChl1","SAMN16442762","PRJNA561954",0.019029,46.1821,"mitochondrion","MT:CM029221.1",0,"2021-02-17T00:00:00Z"
"Acanthobrama persidis","Eukaryota;Animals;Fishes","","","PRJNA350103",0.016613,44.2244,"mitochondrion","NC_031562.1/AP011264.1",13,"2016-10-21T00:00:00Z"
"Acanthocalyx alba","Eukaryota;Plants;Land Plants","","","PRJNA579672",0.157999,38.3604,"chloroplast","NC_045055.1/MN524639.1",75,"2019-10-29T00:00:00Z"
"Acanthocardia tuberculata","Eukaryota;Animals;Other Animals","","","PRJNA17905",0.016104,40.0956,"mitochondrion","NC_008452.1/DQ632743.1",12,"2006-10-05T00:00:00Z"
"Acanthocepola krusensternii","Eukaryota;Animals;Fishes","","","PRJNA383180",0.016415,45.7447,"mitochondrion","NC_034333.1/AP017434.1",13,"2017-04-17T00:00:00Z"
"Acanthocheilonema viteae","Eukaryota;Animals;Roundworms","","","PRJNA76917",0.013724,26.4573,"mitochondrion","NC_016197.1/HQ186249.1",12,"2011-11-15T00:00:00Z"
"Acanthochitona avicula","Eukaryota;Animals;Other Animals","","","PRJNA628398",0.015203,31.4346,"mitochondrion","NC_047426.1/MN864063.1",13,"2020-04-26T00:00:00Z"
"Acanthochlamys bracteata","Eukaryota;Plants;Land Plants","","","PRJNA754960",0.153842,37.3715,"chloroplast","NC_057310.1/MN905940.1",85,"2021-08-31T00:00:00Z"
"Acanthochromis polyacanthus","Eukaryota;Animals;Fishes","Apoly-LR-REF","SAMN16534234","PRJNA671567",0.016642,46.7312,"mitochondrion","MT:CM038078.1",0,"2022-01-11T00:00:00Z"
"Acanthocobitis botia","Eukaryota;Animals;Fishes","","","PRJNA377006",0.01666,42.479,"mitochondrion","NC_033958.1/AP012138.1",13,"2017-02-27T00:00:00Z"
"Acanthocobitis zonalternans","Eukaryota;Animals;Fishes","","","PRJNA377008",0.016642,43.5705,"mitochondrion","NC_033959.1/AP012140.1",13,"2017-02-27T00:00:00Z"
"Acanthodactylus aureus","Eukaryota;Animals;Reptiles","","","PRJNA790439",0.017021,40.3443,"mitochondrion","NC_059775.1/MW496115.1",13,"2022-01-04T00:00:00Z"
"Acanthodactylus boskianus","Eukaryota;Animals;Reptiles","","","PRJNA790438",0.017143,42.0463,"mitochondrion","NC_059772.1/MW496112.1",13,"2022-01-04T00:00:00Z"
"Acanthodactylus erythrurus","Eukaryota;Animals;Reptiles","","","PRJNA790437",0.016827,39.1038,"mitochondrion","NC_059773.1/MW496113.1",13,"2022-01-04T00:00:00Z"
"Acanthodactylus guineensis","Eukaryota;Animals;Reptiles","","","PRJNA790193",0.016963,39.2442,"mitochondrion","NC_059781.1/MW496123.1",13,"2022-01-04T00:00:00Z"
"Acanthodactylus schmidti","Eukaryota;Animals;Reptiles","","","PRJNA790385",0.016943,43.1388,"mitochondrion","NC_059782.1/MW496124.1",13,"2022-01-04T00:00:00Z"
"Acanthogobius hasta","Eukaryota;Animals;Fishes","","","PRJNA12556",0.016663,45.46,"mitochondrion","NC_006131.1/AY486321.1",13,"2004-08-11T00:00:00Z"
"Acanthopagrus latus","Eukaryota;Animals;Fishes","","","PRJNA747509",0.016635,44.7851,"mitochondrion","NC_056780.1/MN909968.1",13,"2021-08-31T00:00:00Z"
"Acanthopagrus schlegelii","Eukaryota;Animals;Fishes","","","PRJNA174506",0.016649,44.0927,"mitochondrion","NC_018553.1/JQ746035.1",13,"2012-09-10T00:00:00Z"
"Acanthopagrus schlegelii x Pagrus major","Eukaryota;Animals;Fishes","","","PRJNA524617",0.016649,44.0987,"mitochondrion","NC_040957.1/MK112875.1",13,"2019-02-27T00:00:00Z"
"Acanthopsyche nigraplaga","Eukaryota;Animals;Insects","","","PRJNA760225",0.015704,20.0522,"mitochondrion","NC_057469.1/MT883999.1",13,"2021-09-09T00:00:00Z"
"Acanthorhynchus tenuirostris","Eukaryota;Animals;Birds","","","PRJNA680056",0.016614,46.9905,"mitochondrion","NC_051552.1/MT457824.1",13,"2020-11-22T00:00:00Z"
"Acanthoscelides obtectus","Eukaryota;Animals;Insects","","","PRJNA400934",0.01613,23.602,"mitochondrion","NC_035677.1/KX825864.1",13,"2017-08-31T00:00:00Z"
"Acanthosoma haemorrhoidale","Eukaryota;Animals;Insects","","","PRJEB50843",0.018923,24.2245,"mitochondrion","MT:OV884016.1",0,"2022-02-12T00:00:00Z"
"Acanthurus leucosternon","Eukaryota;Animals;Fishes","","","PRJNA20813",0.016434,44.3349,"mitochondrion","NC_009830.1/EU136032.1",13,"2007-09-19T00:00:00Z"
"Acanthurus lineatus","Eukaryota;Animals;Fishes","","","PRJNA28015",0.016532,43.57,"mitochondrion","NC_010108.2/EU273284.2",13,"2007-12-05T00:00:00Z"
"Acanthus ilicifolius","Eukaryota;Plants;Land Plants","","","PRJNA717465",0.150758,38.4072,"chloroplast","NC_054308.1/MW174172.1",84,"2021-04-15T00:00:00Z"
"Acantopsis choirorhynchos","Eukaryota;Animals;Fishes","","","PRJNA18433",0.0166,43.4036,"mitochondrion","NC_008669.1/AB242161.1",13,"2006-12-12T00:00:00Z"
"Acasta sulcata","Eukaryota;Animals;Other Animals","","","PRJNA311809",0.015326,27.5936,"mitochondrion","NC_029168.1/KJ754818.1",13,"2016-02-12T00:00:00Z"
"Accipiter gentilis","Eukaryota;Animals;Birds","","","PRJNA33511",0.018266,44.1147,"mitochondrion","NC_011818.1/AP010797.1",13,"2009-01-05T00:00:00Z"
"Accipiter gentilis","Eukaryota;Animals;Birds","","SAMEA8235650","PRJEB50702",0.016558,44.1962,"mitochondrion","MT:OV839400.1",0,"2022-02-09T00:00:00Z"
"Accipiter nisus","Eukaryota;Animals;Birds","","","PRJNA267389",0.018647,43.0364,"mitochondrion","NC_025580.1/KM360148.1",13,"2014-11-14T00:00:00Z"
"Accipiter trivirgatus","Eukaryota;Animals;Birds","","","PRJNA595247",0.018454,44.4402,"mitochondrion","NC_045364.1/MK953813.1",13,"2019-12-12T00:00:00Z"
"Accipiter virgatus","Eukaryota;Animals;Birds","","","PRJNA272013",0.017952,45.0479,"mitochondrion","NC_026082.1/KJ699124.1",13,"2015-01-10T00:00:00Z"
"Acentrogobius caninus","Eukaryota;Animals;Fishes","","","PRJNA527528",0.016614,45.9673,"mitochondrion","NC_041193.1/MH678615.1",13,"2019-03-18T00:00:00Z"
"Acentrogobius chlorostigmatoides","Eukaryota;Animals;Fishes","","","PRJNA190148",0.017098,44.6485,"mitochondrion","NC_020346.1/KC196074.1",13,"2013-02-25T00:00:00Z"
"Acentrogobius pflaumii","Eukaryota;Animals;Fishes","","","PRJNA168399",0.016515,47.6597,"mitochondrion","NC_018064.1/JX029961.1",13,"2012-06-13T00:00:00Z"
"Acer amplum","Eukaryota;Plants;Land Plants","","","PRJNA665900",0.156225,37.9005,"chloroplast","NC_050668.1/MN315268.1",84,"2020-10-09T00:00:00Z"
"Acer amplum subsp. catalpifolium","Eukaryota;Plants;Land Plants","","","PRJNA527540",0.157349,37.8623,"chloroplast","NC_041080.1/MF179637.1",89,"2019-03-18T00:00:00Z"
"Acer argutum","Eukaryota;Plants;Land Plants","","","PRJNA738107",0.15599,37.8832,"chloroplast","NC_056202.1/MW067028.1",89,"2021-06-19T00:00:00Z"
"Acer buergerianum","Eukaryota;Plants;Land Plants","","","PRJNA387895",0.156477,37.8797,"chloroplast","NC_034744.1/KY419137.1",88,"2017-05-24T00:00:00Z"
"Acer caesium","Eukaryota;Plants;Land Plants","","","PRJNA684212",0.155626,37.9686,"chloroplast","NC_051955.1/MN315269.1",84,"2020-12-10T00:00:00Z"
"Acer calcaratum","Eukaryota;Plants;Land Plants","","","PRJNA737816",0.156981,37.8721,"chloroplast","NC_056203.1/MW067031.1",90,"2021-06-19T00:00:00Z"
"Acer campestre","Eukaryota;Plants;Land Plants","","","PRJNA738071",0.15631,37.8735,"chloroplast","NC_056204.1/MW067033.1",89,"2021-06-19T00:00:00Z"
"Acer cappadocicum","Eukaryota;Plants;Land Plants","","","PRJNA684216",0.156313,37.9022,"chloroplast","NC_051956.1/MN315270.1",85,"2020-12-10T00:00:00Z"
"Acer cinnamomifolium","Eukaryota;Plants;Land Plants","","","PRJNA737957",0.156227,37.9345,"chloroplast","NC_056164.1/MN414240.1",86,"2021-06-19T00:00:00Z"
"Acer circinatum","Eukaryota;Plants;Land Plants","","","PRJNA738069",0.15685,37.8795,"chloroplast","NC_056205.1/MW067036.1",90,"2021-06-19T00:00:00Z"
"Acer cissifolium","Eukaryota;Plants;Land Plants","","","PRJNA642607",0.155997,37.9059,"chloroplast","NC_049162.1/MT216760.1",88,"2020-06-28T00:00:00Z"
"Acer coriaceifolium","Eukaryota;Plants;Land Plants","","","PRJNA665901",0.155944,37.9572,"chloroplast","NC_050669.1/MN315271.1",85,"2020-10-09T00:00:00Z"
"Acer crataegifolium","Eukaryota;Plants;Land Plants","","","PRJNA738068",0.15625,37.8861,"chloroplast","NC_056206.1/MW067039.1",89,"2021-06-19T00:00:00Z"
"Acer davidii","Eukaryota;Plants;Land Plants","","","PRJNA325991",0.157044,37.941,"chloroplast","NC_030331.1/KU977442.1",86,"2016-06-17T00:00:00Z"
"Acer diabolicum","Eukaryota;Plants;Land Plants","","","PRJNA738067",0.156127,38.0094,"chloroplast","NC_056207.1/MW067040.1",89,"2021-06-19T00:00:00Z"
"Acer distylum","Eukaryota;Plants;Land Plants","","","PRJNA738066",0.155857,37.8738,"chloroplast","NC_056209.1/MW067042.1",89,"2021-06-19T00:00:00Z"
"Acer elegantulum","Eukaryota;Plants;Land Plants","","","PRJNA737806",0.156834,37.8897,"chloroplast","NC_056210.1/MW067043.1",90,"2021-06-19T00:00:00Z"
"Acer fabri","Eukaryota;Plants;Land Plants","","","PRJNA665865",0.157031,37.8741,"chloroplast","NC_050670.1/MN315272.1",86,"2020-10-09T00:00:00Z"
"Acer fenzelianum","Eukaryota;Plants;Land Plants","","","PRJNA600914",0.157373,37.828,"chloroplast","NC_045527.1/MK479221.1",87,"2020-01-13T00:00:00Z"
"Acer flabellatum","Eukaryota;Plants;Land Plants","","","PRJNA665891",0.156472,37.87,"chloroplast","NC_050671.1/MN315274.1",86,"2020-10-09T00:00:00Z"
"Acer granatense","Eukaryota;Plants;Land Plants","","","PRJNA737865",0.156206,37.9,"chloroplast","NC_056211.1/MW067045.1",89,"2021-06-19T00:00:00Z"
"Acer grandidentatum","Eukaryota;Plants;Land Plants","","","PRJNA737980",0.156089,37.9188,"chloroplast","NC_056212.1/MW067046.1",89,"2021-06-19T00:00:00Z"
"Acer griseum","Eukaryota;Plants;Land Plants","","","PRJNA383237",0.156857,37.9097,"chloroplast","NC_034346.1/KY511609.1",86,"2017-04-17T00:00:00Z"
"Acer henryi","Eukaryota;Plants;Land Plants","","","PRJNA642424",0.156325,37.8865,"chloroplast","NC_049163.1/MT216761.1",88,"2020-06-28T00:00:00Z"
"Acer hyrcanum","Eukaryota;Plants;Land Plants","","","PRJNA737923",0.15591,37.9225,"chloroplast","NC_056213.1/MW067049.1",89,"2021-06-19T00:00:00Z"
"Acer japonicum","Eukaryota;Plants;Land Plants","","","PRJNA737987",0.156936,37.8747,"chloroplast","NC_056214.1/MW067050.1",90,"2021-06-19T00:00:00Z"
"Acer laevigatum","Eukaryota;Plants;Land Plants","","","PRJNA546354",0.156905,37.8796,"chloroplast","NC_042443.1/MF521832.1",87,"2019-06-06T00:00:00Z"
"Acer laurinum","Eukaryota;Plants;Land Plants","","","PRJNA738106",0.156175,37.8556,"chloroplast","NC_056215.1/MW067051.1",89,"2021-06-19T00:00:00Z"
"Acer lobelii","Eukaryota;Plants;Land Plants","","","PRJNA737852",0.156388,37.8725,"chloroplast","NC_056216.1/MW067052.1",89,"2021-06-19T00:00:00Z"
"Acer longipes","Eukaryota;Plants;Land Plants","","","PRJNA642420",0.157137,37.8612,"chloroplast","NC_049126.1/MG751775.1",88,"2020-06-28T00:00:00Z"
"Acer macrophyllum","Eukaryota;Plants;Land Plants","","","PRJNA738065",0.155757,37.9412,"chloroplast","NC_056217.1/MW067054.1",89,"2021-06-19T00:00:00Z"
"Acer mandshuricum","Eukaryota;Plants;Land Plants","","","PRJNA642423",0.156234,37.9098,"chloroplast","NC_049164.1/MT216762.1",88,"2020-06-28T00:00:00Z"
"Acer miaotaiense","Eukaryota;Plants;Land Plants","","","PRJNA326004",0.156595,37.885,"chloroplast","NC_030343.1/KX098452.1",89,"2016-06-17T00:00:00Z"
"Acer monspessulanum","Eukaryota;Plants;Land Plants","","","PRJNA737859",0.156172,37.905,"chloroplast","NC_056218.1/MW067056.1",89,"2021-06-19T00:00:00Z"
"Acer morrisonense","Eukaryota;Plants;Land Plants","","","PRJNA313561",0.157197,37.8188,"chloroplast","NC_029371.1/KT970611.1",86,"2016-03-01T00:00:00Z"
"Acer negundo","Eukaryota;Plants;Land Plants","","","PRJNA684265",0.15591,37.9392,"chloroplast","NC_051957.1/MN315275.1",85,"2020-12-10T00:00:00Z"
"Acer nikoense","Eukaryota;Plants;Land Plants","","","PRJNA642421",0.155952,37.9162,"chloroplast","NC_049165.1/MT216763.1",88,"2020-06-28T00:00:00Z"
"Acer oblongum","Eukaryota;Plants;Land Plants","","","PRJNA738022",0.155917,37.9638,"chloroplast","NC_056208.1/MW067041.1",89,"2021-06-19T00:00:00Z"
"Acer obtusifolium","Eukaryota;Plants;Land Plants","","","PRJNA738008",0.155785,37.9375,"chloroplast","NC_056219.1/MW067058.1",89,"2021-06-19T00:00:00Z"
"Acer olivaceum","Eukaryota;Plants;Land Plants","","","PRJNA738135",0.156796,37.8932,"chloroplast","NC_056220.1/MW067059.1",90,"2021-06-19T00:00:00Z"
"Acer oliverianum","Eukaryota;Plants;Land Plants","","","PRJNA684214",0.15689,37.8813,"chloroplast","NC_051958.1/MN315276.1",86,"2020-12-10T00:00:00Z"
"Acer opalus","Eukaryota;Plants;Land Plants","","","PRJNA737858",0.156145,37.9077,"chloroplast","NC_056221.1/MW067061.1",89,"2021-06-19T00:00:00Z"
"Acer palmatum","Eukaryota;Plants;Land Plants","","","PRJNA388996",0.157367,37.8364,"plastid","NC_034932.1/KY457568.1",89,"2017-06-02T00:00:00Z"
"Acer pauciflorum","Eukaryota;Plants;Land Plants","","","PRJNA737815",0.156957,37.8658,"chloroplast","NC_056222.1/MW067062.1",90,"2021-06-19T00:00:00Z"
"Acer paxii","Eukaryota;Plants;Land Plants","","","PRJNA737857",0.156066,37.9564,"chloroplast","NC_056223.1/MW067063.1",89,"2021-06-19T00:00:00Z"
"Acer pectinatum","Eukaryota;Plants;Land Plants","","","PRJNA665882",0.156147,37.9079,"chloroplast","NC_050672.1/MN315277.1",85,"2020-10-09T00:00:00Z"
"Acer pensylvanicum","Eukaryota;Plants;Land Plants","","","PRJNA738064",0.156077,37.9306,"chloroplast","NC_056224.1/MW067065.1",89,"2021-06-19T00:00:00Z"
"Acer pentaphyllum","Eukaryota;Plants;Land Plants","","","PRJNA642606",0.156269,37.8924,"chloroplast","NC_049167.1/MT216765.1",88,"2020-06-28T00:00:00Z"
"Acer pictum subsp. mono","Eukaryota;Plants;Land Plants","","","PRJNA642470",0.156985,37.903,"chloroplast","NC_049127.1/MG751776.1",88,"2020-06-28T00:00:00Z"
"Acer platanoides","Eukaryota;Plants;Land Plants","","","PRJNA684263",0.156385,37.877,"chloroplast","NC_051959.1/MN315279.1",85,"2020-12-10T00:00:00Z"
"Acer pseudosieboldianum","Eukaryota;Plants;Land Plants","","","PRJNA615597",0.157053,37.8445,"chloroplast","NC_046487.1/MK329222.1",86,"2020-03-26T00:00:00Z"
"Acer pycnanthum","Eukaryota;Plants;Land Plants","","","PRJNA737959",0.156172,37.9396,"chloroplast","NC_056225.1/MW067068.1",89,"2021-06-19T00:00:00Z"
"Acer rubescens","Eukaryota;Plants;Land Plants","","","PRJNA737848",0.156047,37.8617,"chloroplast","NC_056226.1/MW067069.1",89,"2021-06-19T00:00:00Z"
